Commodity,Exporter,Destination,Tons,Year
RUBBER,159,136,0.232681729,2013
RUBBER,159,137,0.174689904,2013
RUBBER,159,138,83.15093593,2013
RUBBER,159,143,8.149926169,2013
RUBBER,159,144,0.926048248,2013
RUBBER,159,146,0.10502077,2013
RUBBER,159,147,4.68315828,2013
RUBBER,159,149,0.470795353,2013
RUBBER,159,150,709.9818987,2013
RUBBER,159,153,0.297439351,2013
RUBBER,159,154,1.10428778,2013
RUBBER,159,156,1.605528162,2013
RUBBER,159,157,0.018712272,2013
RUBBER,159,162,15.8848491,2013
RUBBER,159,165,12.49115969,2013
RUBBER,159,167,308.548935,2013
RUBBER,159,170,2.17659589,2013
RUBBER,159,171,0.129319152,2013
RUBBER,159,173,3095.949776,2013
RUBBER,159,174,280.8465255,2013
RUBBER,159,178,0.456817636,2013
RUBBER,159,179,1.225738877,2013
RUBBER,159,181,25.98105064,2013
RUBBER,159,183,1540.640602,2013
RUBBER,159,184,0.272685197,2013
RUBBER,159,185,463.7031915,2013
RUBBER,159,195,1.005185829,2013
RUBBER,159,198,12.39816566,2013
RUBBER,159,199,1093.364305,2013
RUBBER,159,200,0.601405739,2013
RUBBER,159,201,0.291180753,2013
RUBBER,159,202,1120.386087,2013
RUBBER,159,203,6846.678974,2013
RUBBER,159,209,0.18520965,2013
RUBBER,159,210,308.0722116,2013
RUBBER,159,211,6.776875198,2013
RUBBER,159,212,0.031899921,2013
RUBBER,159,213,0.015548523,2013
RUBBER,159,214,29.47619722,2013
RUBBER,159,216,1.278150136,2013
RUBBER,159,220,0.175953022,2013
RUBBER,159,221,0.40069529,2013
RUBBER,159,222,26.40066601,2013
RUBBER,159,223,423.0006831,2013
RUBBER,159,225,8.533875061,2013
RUBBER,159,229,3350.528722,2013
RUBBER,159,230,113.5749269,2013
RUBBER,159,231,487.8480171,2013
RUBBER,159,233,0.273306442,2013
RUBBER,159,234,4.844236675,2013
RUBBER,159,235,0.071064174,2013
RUBBER,159,236,3.732206047,2013
RUBBER,159,237,13.90384181,2013
RUBBER,159,238,6.054761361,2013
RUBBER,159,249,0.450024452,2013
RUBBER,159,250,3.796289581,2013
RUBBER,159,251,2.667106812,2013
RUBBER,159,256,189.0305595,2013
RUBBER,159,272,232.7290376,2013
RUBBER,159,273,0.653128061,2013
RUBBER,168,4,0.158777999,2013
RUBBER,168,9,14.90575051,2013
RUBBER,168,10,2.189955689,2013
RUBBER,168,11,13.59319333,2013
RUBBER,168,13,0.073276197,2013
RUBBER,168,16,0.363464644,2013
RUBBER,168,19,0.184637785,2013
RUBBER,168,20,0.028570404,2013
RUBBER,168,21,87.23978354,2013
RUBBER,168,27,5.296408378,2013
RUBBER,168,28,0.055777284,2013
RUBBER,168,33,16.22856501,2013
RUBBER,168,38,0.275166569,2013
RUBBER,168,40,0.59935878,2013
RUBBER,168,41,785.046325,2013
RUBBER,168,44,0.363336639,2013
RUBBER,168,48,3.809765752,2013
RUBBER,168,52,0.393451383,2013
RUBBER,168,54,0.324723531,2013
RUBBER,168,56,0.840408098,2013
RUBBER,168,57,5.883791115,2013
RUBBER,168,58,0.155959227,2013
RUBBER,168,59,19.26951442,2013
RUBBER,168,63,0.18507651,2013
RUBBER,168,67,16.18050013,2013
RUBBER,168,68,107.7915478,2013
RUBBER,168,79,563.4869721,2013
RUBBER,168,80,0.070583792,2013
RUBBER,168,84,0.965652868,2013
RUBBER,168,89,0.59217416,2013
RUBBER,168,95,0.039102447,2013
RUBBER,168,96,0.231112072,2013
RUBBER,168,97,16.37558385,2013
RUBBER,168,98,0.508444795,2013
RUBBER,168,100,21.43262467,2013
RUBBER,168,101,4.240892093,2013
RUBBER,168,102,133.6889706,2013
RUBBER,168,103,0.029184571,2013
RUBBER,168,104,0.194674402,2013
RUBBER,168,105,0.678591053,2013
RUBBER,168,106,37.84371946,2013
RUBBER,168,108,0.064850521,2013
RUBBER,168,110,21.40290275,2013
RUBBER,168,112,0.817953645,2013
RUBBER,168,114,0.176472997,2013
RUBBER,168,116,0.690249355,2013
RUBBER,168,117,72.29106557,2013
RUBBER,168,118,4.413008607,2013
RUBBER,168,119,0.770900237,2013
RUBBER,168,122,0.055156303,2013
RUBBER,168,126,3.501982455,2013
RUBBER,168,131,2480.00432,2013
RUBBER,168,133,0.01017928,2013
RUBBER,168,134,5.673112685,2013
RUBBER,168,136,0.034350185,2013
RUBBER,168,137,0.010406359,2013
RUBBER,168,138,29.42028227,2013
RUBBER,168,143,0.279378031,2013
RUBBER,168,144,0.018211987,2013
RUBBER,168,147,0.092100619,2013
RUBBER,168,150,6.391522628,2013
RUBBER,168,154,0.048492087,2013
RUBBER,168,156,0.724959704,2013
RUBBER,168,159,0.086223058,2013
RUBBER,168,162,0.307288191,2013
RUBBER,168,165,11.44829951,2013
RUBBER,168,167,595.4160565,2013
RUBBER,168,170,1.527992531,2013
RUBBER,168,171,0.108552733,2013
RUBBER,168,173,75.78634452,2013
RUBBER,168,174,37.58101506,2013
RUBBER,168,178,0.089907245,2013
RUBBER,168,179,0.306633026,2013
RUBBER,168,181,0.398074574,2013
RUBBER,168,183,29.07081802,2013
RUBBER,168,185,38.21521894,2013
RUBBER,168,195,0.1484909,2013
RUBBER,168,198,1.92814814,2013
RUBBER,168,199,127.0039855,2013
RUBBER,168,200,0.33883043,2013
RUBBER,168,202,22.03390234,2013
RUBBER,168,203,14.7384706,2013
RUBBER,168,210,5.403376112,2013
RUBBER,168,211,0.412609308,2013
RUBBER,168,214,30.31234953,2013
RUBBER,168,216,1.328592521,2013
RUBBER,168,221,0.112791081,2013
RUBBER,168,222,9.751964566,2013
RUBBER,168,223,39.30554916,2013
RUBBER,168,225,8.128874164,2013
RUBBER,168,229,18.39437582,2013
RUBBER,168,230,2.530462426,2013
RUBBER,168,231,95.1382206,2013
RUBBER,168,233,0.010438594,2013
RUBBER,168,234,5.183265283,2013
RUBBER,168,235,0.050291664,2013
RUBBER,168,236,2.9161882,2013
RUBBER,168,237,1.596427895,2013
RUBBER,168,238,5.682734752,2013
RUBBER,168,249,0.088730607,2013
RUBBER,168,250,0.069775207,2013
RUBBER,168,251,0.048809344,2013
RUBBER,168,256,29.38241422,2013
RUBBER,168,272,14.10656727,2013
RUBBER,168,273,0.643974579,2013
RUBBER,171,1,0.101753056,2013
RUBBER,171,3,0.087415287,2013
RUBBER,171,4,1.969676422,2013
RUBBER,171,9,192.9814509,2013
RUBBER,171,10,29.83943499,2013
RUBBER,171,11,66.45189372,2013
RUBBER,171,12,0.019925286,2013
RUBBER,171,13,0.546587117,2013
RUBBER,171,14,0.039850572,2013
RUBBER,171,16,4.681725665,2013
RUBBER,171,17,0.03320881,2013
RUBBER,171,19,2.556938441,2013
RUBBER,171,20,1.590665152,2013
RUBBER,171,21,1221.176223,2013
RUBBER,171,27,65.15794464,2013
RUBBER,171,28,0.732255765,2013
RUBBER,171,33,274.5125377,2013
RUBBER,171,35,0.020013622,2013
RUBBER,171,38,10.71607404,2013
RUBBER,171,40,9.763350869,2013
RUBBER,171,41,11067.03063,2013
RUBBER,171,44,5.376777799,2013
RUBBER,171,48,140.1634616,2013
RUBBER,171,49,0.087470122,2013
RUBBER,171,52,1.799260295,2013
RUBBER,171,54,3.672849928,2013
RUBBER,171,56,10.89610317,2013
RUBBER,171,57,1069.941979,2013
RUBBER,171,58,79.74467816,2013
RUBBER,171,59,248.8980186,2013
RUBBER,171,60,0.319552569,2013
RUBBER,171,63,2.343316353,2013
RUBBER,171,67,205.4988929,2013
RUBBER,171,68,583.7365287,2013
RUBBER,171,72,0.022553503,2013
RUBBER,171,73,0.048835367,2013
RUBBER,171,79,2553.623908,2013
RUBBER,171,80,0.790645182,2013
RUBBER,171,84,10.62190657,2013
RUBBER,171,89,8.060195902,2013
RUBBER,171,91,0.019925286,2013
RUBBER,171,95,0.709510998,2013
RUBBER,171,96,31.90009732,2013
RUBBER,171,97,239.7552781,2013
RUBBER,171,98,6.350204437,2013
RUBBER,171,99,0.04818941,2013
RUBBER,171,100,1130.566413,2013
RUBBER,171,101,132.211733,2013
RUBBER,171,102,1710.688944,2013
RUBBER,171,103,0.411031006,2013
RUBBER,171,104,2.564724931,2013
RUBBER,171,105,395.8504602,2013
RUBBER,171,106,398.9391579,2013
RUBBER,171,108,1.211427227,2013
RUBBER,171,109,0.515119791,2013
RUBBER,171,110,373.1270268,2013
RUBBER,171,112,10.64037732,2013
RUBBER,171,114,3.959352457,2013
RUBBER,171,116,9.689037533,2013
RUBBER,171,117,4243.060813,2013
RUBBER,171,118,56.48112543,2013
RUBBER,171,119,9.572768473,2013
RUBBER,171,121,0.089684803,2013
RUBBER,171,122,3.109357857,2013
RUBBER,171,126,45.02191132,2013
RUBBER,171,128,0.018290415,2013
RUBBER,171,131,31698.29767,2013
RUBBER,171,133,0.148996535,2013
RUBBER,171,134,27.11034381,2013
RUBBER,171,136,0.44340344,2013
RUBBER,171,137,0.147696726,2013
RUBBER,171,138,398.4484137,2013
RUBBER,171,143,83.13525053,2013
RUBBER,171,144,1.026674764,2013
RUBBER,171,146,0.031495416,2013
RUBBER,171,147,5.19204095,2013
RUBBER,171,149,0.293348119,2013
RUBBER,171,150,101.6336678,2013
RUBBER,171,153,0.038869048,2013
RUBBER,171,154,0.654798786,2013
RUBBER,171,156,9.843231208,2013
RUBBER,171,157,0.090681,2013
RUBBER,171,159,1.086173116,2013
RUBBER,171,162,2.697834056,2013
RUBBER,171,165,155.4829919,2013
RUBBER,171,167,1017.634555,2013
RUBBER,171,170,23.38787485,2013
RUBBER,171,173,418.4573994,2013
RUBBER,171,174,475.8438879,2013
RUBBER,171,178,1.170956793,2013
RUBBER,171,179,4.398539734,2013
RUBBER,171,181,21.82742421,2013
RUBBER,171,183,147.6265074,2013
RUBBER,171,184,0.069493684,2013
RUBBER,171,185,1286.874378,2013
RUBBER,171,195,2.292323758,2013
RUBBER,171,196,0.062409219,2013
RUBBER,171,198,13.30421739,2013
RUBBER,171,199,560.3329874,2013
RUBBER,171,200,3302.274626,2013
RUBBER,171,201,0.166046836,2013
RUBBER,171,202,1242.129797,2013
RUBBER,171,203,295.5171758,2013
RUBBER,171,209,0.205334953,2013
RUBBER,171,210,68.6085584,2013
RUBBER,171,211,5.879695737,2013
RUBBER,171,212,0.053228654,2013
RUBBER,171,213,0.02034807,2013
RUBBER,171,214,667.5005967,2013
RUBBER,171,216,17.13055474,2013
RUBBER,171,220,0.032301544,2013
RUBBER,171,221,1.68576637,2013
RUBBER,171,222,121.705534,2013
RUBBER,171,223,553.5733032,2013
RUBBER,171,225,120.7299534,2013
RUBBER,171,229,284.4037567,2013
RUBBER,171,230,30.5446602,2013
RUBBER,171,231,6124.222685,2013
RUBBER,171,233,0.166669623,2013
RUBBER,171,234,66.25535012,2013
RUBBER,171,235,0.651140675,2013
RUBBER,171,236,46.15256298,2013
RUBBER,171,237,22.97601681,2013
RUBBER,171,238,74.4369158,2013
RUBBER,171,249,1.157455388,2013
RUBBER,171,250,1.423427549,2013
RUBBER,171,251,0.879325037,2013
RUBBER,171,256,235.4266754,2013
RUBBER,171,272,152.4636758,2013
RUBBER,171,273,8.229704838,2013
RUBBER,216,117,201354.5654,2001

RUBBER,216,1,1.455777955,2013
RUBBER,216,3,6.260617978,2013
RUBBER,216,4,130.3279417,2013
RUBBER,216,9,3282.316892,2013
RUBBER,216,10,469.0731985,2013
RUBBER,216,11,1346.65379,2013
RUBBER,216,12,0.519832219,2013
RUBBER,216,13,12.2571408,2013
RUBBER,216,14,1.039664441,2013
RUBBER,216,16,1176.100256,2013
RUBBER,216,17,0.866387034,2013
RUBBER,216,19,211.1800416,2013
RUBBER,216,20,10.88500407,2013
RUBBER,216,21,87582.59949,2013
RUBBER,216,27,2797.201277,2013
RUBBER,216,28,9.25909675,2013
RUBBER,216,33,28351.24833,2013
RUBBER,216,35,0.212866777,2013
RUBBER,216,38,2329.785896,2013
RUBBER,216,40,163.2815166,2013
RUBBER,216,41,1558994.267,2013
RUBBER,216,44,655.3820918,2013
RUBBER,216,48,841.3065884,2013
RUBBER,216,49,10.73076613,2013
RUBBER,216,52,37.68940115,2013
RUBBER,216,53,0.539357085,2013
RUBBER,216,54,56.32775704,2013
RUBBER,216,56,103.4126813,2013
RUBBER,216,57,14257.08914,2013
RUBBER,216,58,3290.369746,2013
RUBBER,216,59,11485.72985,2013
RUBBER,216,60,9.167860949,2013
RUBBER,216,63,441.3868003,2013
RUBBER,216,67,2182.171676,2013
RUBBER,216,68,33769.03756,2013
RUBBER,216,70,0.234861128,2013
RUBBER,216,72,1.787495072,2013
RUBBER,216,73,3.571753563,2013
RUBBER,216,74,0.099195554,2013
RUBBER,216,79,50569.10315,2013
RUBBER,216,80,20.63988295,2013
RUBBER,216,81,0.724494677,2013
RUBBER,216,84,681.9837859,2013
RUBBER,216,89,140.958231,2013
RUBBER,216,91,0.519832221,2013
RUBBER,216,95,42.32883352,2013
RUBBER,216,96,277.0240291,2013
RUBBER,216,97,6942.151243,2013
RUBBER,216,98,742.3584132,2013
RUBBER,216,99,1.033464093,2013
RUBBER,216,100,82971.70924,2013
RUBBER,216,101,1503.033379,2013
RUBBER,216,102,27433.05957,2013
RUBBER,216,103,30.06225915,2013
RUBBER,216,104,2699.264087,2013
RUBBER,216,105,1817.689169,2013
RUBBER,216,106,31131.30888,2013
RUBBER,216,108,34.80454342,2013
RUBBER,216,109,13.85830303,2013
RUBBER,216,110,295197.436,2013
RUBBER,216,112,155.424966,2013
RUBBER,216,114,133.7772399,2013
RUBBER,216,116,29749.45629,2013
RUBBER,216,117,189886.2481,2013
RUBBER,216,118,736.5580112,2013
RUBBER,216,119,567.4660338,2013
RUBBER,216,121,8.14989708,2013
RUBBER,216,122,19.527271,2013
RUBBER,216,126,4995.734527,2013
RUBBER,216,128,0.485620183,2013
RUBBER,216,131,291366.4796,2013
RUBBER,216,133,3.011202088,2013
RUBBER,216,134,549.3621253,2013
RUBBER,216,136,15.54596485,2013
RUBBER,216,137,67.77123001,2013
RUBBER,216,138,6694.018614,2013
RUBBER,216,143,124.7850349,2013
RUBBER,216,144,6.447683821,2013
RUBBER,216,146,1.058946272,2013
RUBBER,216,147,32.60685818,2013
RUBBER,216,149,155.1246324,2013
RUBBER,216,150,2961.652716,2013
RUBBER,216,153,2.693449066,2013
RUBBER,216,154,47.76772518,2013
RUBBER,216,156,203.5435991,2013
RUBBER,216,157,1.674590325,2013
RUBBER,216,159,19.20343975,2013
RUBBER,216,162,131.238792,2013
RUBBER,216,165,11264.96703,2013
RUBBER,216,167,12364.26598,2013
RUBBER,216,168,0.03931982,2013
RUBBER,216,169,5.535345583,2013
RUBBER,216,170,988.5816407,2013
RUBBER,216,171,2031.40595,2013
RUBBER,216,173,25662.10118,2013
RUBBER,216,174,5061.120495,2013
RUBBER,216,178,15.71894638,2013
RUBBER,216,179,71.76383725,2013
RUBBER,216,181,177.5124609,2013
RUBBER,216,183,12671.21955,2013
RUBBER,216,184,5.777515034,2013
RUBBER,216,185,21033.82756,2013
RUBBER,216,195,30.48814318,2013
RUBBER,216,196,0.57365713,2013
RUBBER,216,198,648.2292058,2013
RUBBER,216,199,11069.54413,2013
RUBBER,216,200,13052.25841,2013
RUBBER,216,201,12.18609507,2013
RUBBER,216,202,7800.776326,2013
RUBBER,216,203,31412.27148,2013
RUBBER,216,209,1.289536764,2013
RUBBER,216,210,1300.14268,2013
RUBBER,216,211,113.2920182,2013
RUBBER,216,212,837.6800821,2013
RUBBER,216,213,1.48823065,2013
RUBBER,216,214,39701.52937,2013
RUBBER,216,220,1.330238151,2013
RUBBER,216,221,32.87453888,2013
RUBBER,216,222,1265.157166,2013
RUBBER,216,223,40487.6125,2013
RUBBER,216,225,1282.893696,2013
RUBBER,216,229,7551.070096,2013
RUBBER,216,230,441.3726057,2013
RUBBER,216,231,159775.2848,2013
RUBBER,216,233,9.000860201,2013
RUBBER,216,234,702.5613634,2013
RUBBER,216,235,16.66213801,2013
RUBBER,216,236,691.4614267,2013
RUBBER,216,237,4630.397184,2013
RUBBER,216,238,2456.592442,2013
RUBBER,216,249,34.31466396,2013
RUBBER,216,250,48.61881328,2013
RUBBER,216,251,35.11898447,2013
RUBBER,216,256,5273.983273,2013
RUBBER,216,272,5089.322435,2013
RUBBER,216,273,114.937512,2013
RUBBER,237,1,0.586894143,2013
RUBBER,237,3,3.737392754,2013
RUBBER,237,4,29.3689951,2013
RUBBER,237,9,3970.711593,2013
RUBBER,237,10,817.8256857,2013
RUBBER,237,11,757.4374494,2013
RUBBER,237,12,0.102581906,2013
RUBBER,237,13,5.630561223,2013
RUBBER,237,14,0.205163811,2013
RUBBER,237,16,21.58200763,2013
RUBBER,237,17,0.170969843,2013
RUBBER,237,19,110.1471355,2013
RUBBER,237,20,1.975980961,2013
RUBBER,237,21,10854.60323,2013
RUBBER,237,27,443.8796534,2013
RUBBER,237,28,4.5253954,2013
RUBBER,237,33,3610.583392,2013
RUBBER,237,35,0.089577705,2013
RUBBER,237,38,2524.427949,2013
RUBBER,237,40,51.90091357,2013
RUBBER,237,41,214453.299,2013
RUBBER,237,44,125.8446916,2013
RUBBER,237,48,218.6189362,2013
RUBBER,237,49,2.015670299,2013
RUBBER,237,52,21.56585359,2013
RUBBER,237,53,0.150004026,2013
RUBBER,237,54,20.97863986,2013
RUBBER,237,56,42.79963685,2013
RUBBER,237,57,1029.334205,2013
RUBBER,237,58,20.42085583,2013
RUBBER,237,59,5042.865697,2013
RUBBER,237,60,2.131227846,2013
RUBBER,237,63,40.63264349,2013
RUBBER,237,67,1606.686512,2013
RUBBER,237,68,5921.019061,2013
RUBBER,237,70,0.041180244,2013
RUBBER,237,72,0.913925868,2013
RUBBER,237,73,1.327514161,2013
RUBBER,237,74,0.017392819,2013
RUBBER,237,79,30122.18462,2013
RUBBER,237,80,7.178834846,2013
RUBBER,237,81,0.10594921,2013
RUBBER,237,84,670.2827516,2013
RUBBER,237,89,76.92289443,2013
RUBBER,237,91,0.102581906,2013
RUBBER,237,95,14.80784278,2013
RUBBER,237,96,178.7881424,2013
RUBBER,237,97,1563.966234,2013
RUBBER,237,98,52.5648998,2013
RUBBER,237,99,0.588522753,2013
RUBBER,237,100,80599.03415,2013
RUBBER,237,101,1419.416517,2013
RUBBER,237,102,6866.734015,2013
RUBBER,237,103,11.17324419,2013
RUBBER,237,104,34.63135079,2013
RUBBER,237,105,806.6865632,2013
RUBBER,237,106,10030.95165,2013
RUBBER,237,108,7.791499903,2013
RUBBER,237,109,3.157013644,2013
RUBBER,237,110,10709.34651,2013
RUBBER,237,112,69.44115429,2013
RUBBER,237,114,105.7427457,2013
RUBBER,237,116,181.390875,2013
RUBBER,237,117,31490.71497,2013
RUBBER,237,118,230.9041706,2013
RUBBER,237,119,60.76481946,2013
RUBBER,237,121,2.616254639,2013
RUBBER,237,122,3.625725906,2013
RUBBER,237,126,182.7041352,2013
RUBBER,237,128,0.146793057,2013
RUBBER,237,131,123808.867,2013
RUBBER,237,133,2.072219746,2013
RUBBER,237,134,308.0599822,2013
RUBBER,237,136,3.223811785,2013
RUBBER,237,137,2.714599474,2013
RUBBER,237,138,3789.959294,2013
RUBBER,237,143,153.010159,2013
RUBBER,237,144,1.197173648,2013
RUBBER,237,146,0.393368124,2013
RUBBER,237,147,6.054278164,2013
RUBBER,237,149,19.39857268,2013
RUBBER,237,150,609.676037,2013
RUBBER,237,153,0.925787587,2013
RUBBER,237,154,17.30697995,2013
RUBBER,237,156,257.7250529,2013
RUBBER,237,157,0.863168024,2013
RUBBER,237,159,8.174720495,2013
RUBBER,237,162,55.47654875,2013
RUBBER,237,165,4806.911854,2013
RUBBER,237,167,5673.446638,2013
RUBBER,237,168,0.068553817,2013
RUBBER,237,169,0.045815936,2013
RUBBER,237,170,2004.238669,2013
RUBBER,237,171,16.3453925,2013
RUBBER,237,173,5025.640735,2013
RUBBER,237,174,2129.799528,2013
RUBBER,237,178,7.884572241,2013
RUBBER,237,179,35.90523858,2013
RUBBER,237,181,36.39916717,2013
RUBBER,237,183,1693.196403,2013
RUBBER,237,184,1.270482649,2013
RUBBER,237,185,6704.789622,2013
RUBBER,237,195,31.5314039,2013
RUBBER,237,196,0.243761188,2013
RUBBER,237,198,365.1025732,2013
RUBBER,237,199,6517.842399,2013
RUBBER,237,200,52.33846318,2013
RUBBER,237,201,11.83761913,2013
RUBBER,237,202,1448.409089,2013
RUBBER,237,203,11219.88967,2013
RUBBER,237,209,0.23943473,2013
RUBBER,237,210,1676.746572,2013
RUBBER,237,211,247.9597923,2013
RUBBER,237,212,1.166673157,2013
RUBBER,237,213,0.553130901,2013
RUBBER,237,214,25832.24214,2013
RUBBER,237,216,88.34827375,2013
RUBBER,237,220,0.234104731,2013
RUBBER,237,221,7.481186223,2013
RUBBER,237,222,583.4778107,2013
RUBBER,237,223,15048.03678,2013
RUBBER,237,225,461.7022454,2013
RUBBER,237,229,2282.53418,2013
RUBBER,237,230,1314.994129,2013
RUBBER,237,231,31529.50616,2013
RUBBER,237,233,1.525057378,2013
RUBBER,237,234,348.6745512,2013
RUBBER,237,235,4.054398929,2013
RUBBER,237,236,715.5936992,2013
RUBBER,237,238,387.5113672,2013
RUBBER,237,249,8.128853905,2013
RUBBER,237,250,13.56732231,2013
RUBBER,237,251,9.907095528,2013
RUBBER,237,256,2839.700833,2013
RUBBER,237,272,1028.066625,2013
RUBBER,237,273,32.27401967,2013
RUBBER,250,3,0.010871428,2013
RUBBER,250,4,0.167663015,2013
RUBBER,250,9,5.718314826,2013
RUBBER,250,10,0.879362175,2013
RUBBER,250,11,1.822317176,2013
RUBBER,250,13,0.023256312,2013
RUBBER,250,16,0.140847005,2013
RUBBER,250,19,0.217613626,2013
RUBBER,250,20,0.012369893,2013
RUBBER,250,21,33.85521166,2013
RUBBER,250,27,2.103241921,2013
RUBBER,250,28,0.021615569,2013
RUBBER,250,33,6.360767112,2013
RUBBER,250,38,0.112259427,2013
RUBBER,250,40,0.243762323,2013
RUBBER,250,41,1935.6689,2013
RUBBER,250,44,0.195337803,2013
RUBBER,250,48,1.486978716,2013
RUBBER,250,49,0.011058755,2013
RUBBER,250,52,0.050852289,2013
RUBBER,250,54,0.112408495,2013
RUBBER,250,56,0.326267399,2013
RUBBER,250,57,2.27246104,2013
RUBBER,250,58,0.061309751,2013
RUBBER,250,59,7.374832477,2013
RUBBER,250,63,0.062451886,2013
RUBBER,250,67,6.208839139,2013
RUBBER,250,68,17.6776184,2013
RUBBER,250,79,72.15091828,2013
RUBBER,250,80,0.025723754,2013
RUBBER,250,84,0.343950564,2013
RUBBER,250,89,0.23811059,2013
RUBBER,250,95,0.016491162,2013
RUBBER,250,96,0.104114231,2013
RUBBER,250,97,5.803461086,2013
RUBBER,250,98,0.200473617,2013
RUBBER,250,100,8.454606726,2013
RUBBER,250,101,1.710360116,2013
RUBBER,250,102,52.36857119,2013
RUBBER,250,103,0.011866289,2013
RUBBER,250,104,0.152372002,2013
RUBBER,250,105,0.414274842,2013
RUBBER,250,106,81.37104507,2013
RUBBER,250,108,0.046959415,2013
RUBBER,250,110,8.453097589,2013
RUBBER,250,112,0.30328191,2013
RUBBER,250,114,0.07727055,2013
RUBBER,250,116,1.629790381,2013
RUBBER,250,117,27.94480445,2013
RUBBER,250,118,1.705362904,2013
RUBBER,250,119,0.248331135,2013
RUBBER,250,122,0.021997583,2013
RUBBER,250,126,1.356592681,2013
RUBBER,250,131,960.9736571,2013
RUBBER,250,134,0.763700832,2013
RUBBER,250,136,0.025532252,2013
RUBBER,250,137,0.024554837,2013
RUBBER,250,138,11.48380005,2013
RUBBER,250,143,0.09973109,2013
RUBBER,250,147,0.036731813,2013
RUBBER,250,150,2.553641538,2013
RUBBER,250,154,0.032387161,2013
RUBBER,250,156,0.366791708,2013
RUBBER,250,159,0.05049474,2013
RUBBER,250,162,0.320213703,2013
RUBBER,250,165,4.471448209,2013
RUBBER,250,167,23.64348027,2013
RUBBER,250,170,0.602501639,2013
RUBBER,250,171,0.05353124,2013
RUBBER,250,173,15.32632921,2013
RUBBER,250,174,14.51331541,2013
RUBBER,250,178,0.03294653,2013
RUBBER,250,179,0.117004308,2013
RUBBER,250,181,0.163017863,2013
RUBBER,250,183,80.44743907,2013
RUBBER,250,185,14.61369405,2013
RUBBER,250,195,0.053351503,2013
RUBBER,250,198,0.396340936,2013
RUBBER,250,199,15.82069021,2013
RUBBER,250,200,0.1371592,2013
RUBBER,250,202,8.787619397,2013
RUBBER,250,203,6.612028774,2013
RUBBER,250,210,2.617287734,2013
RUBBER,250,211,0.148368331,2013
RUBBER,250,214,11.76747106,2013
RUBBER,250,216,0.514216749,2013
RUBBER,250,221,0.046296406,2013
RUBBER,250,222,3.702864584,2013
RUBBER,250,223,15.98142372,2013
RUBBER,250,225,3.149122038,2013
RUBBER,250,229,22.13272547,2013
RUBBER,250,230,0.934561805,2013
RUBBER,250,231,56.52820469,2013
RUBBER,250,233,0.010399501,2013
RUBBER,250,234,2.01384487,2013
RUBBER,250,235,0.030297425,2013
RUBBER,250,236,1.171804106,2013
RUBBER,250,237,0.59574835,2013
RUBBER,250,238,2.208295554,2013
RUBBER,250,249,0.035499277,2013
RUBBER,250,251,0.038991208,2013
RUBBER,250,256,6.975805837,2013
RUBBER,250,272,5.065433498,2013
RUBBER,250,273,0.250550588,2013
